16000, 1, true, 16003968724, 91, 105134328
16000, 2, true, 16003850811, 90, 128415568
16000, 3, false, 16003947804, -1, 128426368
16000, 4, true, 16003881889, 93, 105213056
16000, 5, true, 16003882200, 75, 128414960
16000, 6, true, 16003859943, 89, 105211272
16000, 7, true, 16003861967, 87, 128415808
16000, 8, true, 16003839860, 90, 128393968
16000, 9, true, 16003942940, 99, 105160800
17000, 0, true, 17003814490, 61, 105193616
17000, 1, true, 17003892116, 93, 105134328
17000, 2, false, 17003846242, -1, 128415568
17000, 3, true, 17003940112, 98, 128436784
17000, 4, true, 17003868074, 90, 128436920
17000, 5, false, 17003884336, -1, 105211136
17000, 6, true, 17003988432, 82, 128406616
17000, 7, true, 17003926710, 88, 128427144
17000, 8, false, 17003913071, -1, 105210656
17000, 9, false, 17003865243, -1, 128415904
18000, 0, false, 18003894829, -1, 105193616
18000, 1, true, 18003975255, 83, 105212912
18000, 2, true, 18003894404, 91, 105210200
18000, 3, false, 18003970377, -1, 128408056
18000, 4, false, 18003889703, -1, 128441960
18000, 5, false, 18003901579, -1, 105182784
18000, 6, false, 18003948192, -1, 105172376
18000, 7, false, 18003891504, -1, 128412328
18000, 8, true, 18003993353, 82, 128435280
18000, 9, true, 18003895942, 83, 128435328
19000, 0, true, 19004030114, 77, 105235392
19000, 1, false, 19003843802, -1, 105176104
19000, 2, true, 19003923682, 88, 128401040
19000, 3, false, 19004073061, -1, 105139192
19000, 4, true, 19003884625, 70, 128420064
19000, 5, false, 19003939128, -1, 105215632
19000, 6, false, 19003872620, -1, 128420160
19000, 7, true, 19003797878, 85, 128439928
19000, 8, true, 19003859470, 91, 105182376
19000, 9, true, 19003885958, 71, 128411160
20000, 0, false, 20003998754, -1, 105198016
20000, 1, true, 20003878277, 74, 128361096
20000, 2, true, 20003980824, 90, 105181944
20000, 3, true, 20003974634, 59, 128420016
20000, 4, false, 20003909391, -1, 128438368
20000, 5, false, 20004106441, -1, 105215024
20000, 6, true, 20003992913, 65, 105191752
20000, 7, true, 20003897149, 102, 128438416
20000, 8, true, 20003940341, 82, 105233088
20000, 9, true, 20003957151, 62, 128429368
21000, 0, false, 21003917109, -1, 105216224
21000, 1, false, 21003954494, -1, 105222472
21000, 2, true, 21004209115, 82, 105246144
21000, 3, false, 21003917172, -1, 105255336
21000, 4, false, 21003946200, -1, 128449720
21000, 5, true, 21003949965, 74, 128459408
21000, 6, true, 21004017485, 82, 105200576
21000, 7, true, 21003859912, 102, 128405648
21000, 8, true, 21003901011, 78, 128449128
21000, 9, true, 21003851261, 79, 128459592
22000, 0, true, 22003909894, 104, 105248992
22000, 1, true, 22003784851, 92, 105156936
22000, 2, true, 22003864789, 82, 105156984
22000, 3, true, 22003933787, 91, 128478384
22000, 4, false, 22003837641, -1, 105207816
22000, 5, false, 22003890910, -1, 128478480
22000, 6, true, 22003834780, 80, 105286432
22000, 7, false, 22003987425, -1, 128463864
22000, 8, true, 22003913688, 82, 105269056
22000, 9, true, 22003965792, 105, 105273592
23000, 0, true, 23003929704, 110, 105289152
23000, 1, true, 23003936606, 88, 128394120
23000, 2, true, 23003919728, 74, 105183056
23000, 3, true, 23003869894, 90, 105172088
23000, 4, false, 23003997034, -1, 128420320
23000, 5, true, 23003982539, 78, 105182488
23000, 6, true, 23003861689, 99, 105139224
23000, 7, true, 23003751122, 91, 128420464
23000, 8, true, 23003912307, 81, 105204856
23000, 9, true, 23003924530, 94, 105149944
24000, 0, true, 24003832765, 64, 105198272
24000, 1, true, 24003877355, 83, 128394120
24000, 2, true, 24003895696, 98, 105223704
24000, 3, true, 24003947845, 87, 105144016
24000, 4, false, 24003842179, -1, 128296224
24000, 5, true, 24003817924, 94, 128307688
24000, 6, true, 24003927879, 91, 105081416
24000, 7, false, 24004121034, -1, 105105656
24000, 8, true, 24004001504, 77, 105060440
24000, 9, false, 24003895870, -1, 105082968
25000, 0, true, 25003859649, 77, 105109104
25000, 1, true, 25003981040, 112, 105082584
25000, 2, true, 25003818659, 94, 128308952
25000, 3, true, 25003901763, 112, 105093856
25000, 4, true, 25003918532, 67, 105082728
25000, 5, true, 25003870405, 94, 128325040
25000, 6, true, 25003901983, 85, 128351440
25000, 7, true, 25003948759, 79, 128343040
25000, 8, true, 25004066830, 71, 105094656
25000, 9, true, 25003875678, 109, 128332016
26000, 0, false, 26003956839, -1, 105109728
26000, 1, true, 26004046526, 98, 105138224
26000, 2, false, 26003926988, -1, 105102744
26000, 3, true, 26003807227, 88, 128353240
26000, 4, true, 26003913622, 99, 105085872
26000, 5, true, 26003952583, 80, 105059832
26000, 6, true, 26003880548, 80, 105079488
26000, 7, false, 26004021587, -1, 105086216
26000, 8, false, 26004002859, -1, 105079584
26000, 9, true, 26004095709, 91, 105119080
27000, 0, true, 27003800469, 91, 105145216
27000, 1, true, 27003989435, 90, 128308296
27000, 2, true, 27003895819, 100, 105095112
27000, 3, true, 27004113535, 91, 105053256
27000, 4, true, 27003906627, 99, 105118840
27000, 5, true, 27003968262, 85, 128355624
27000, 6, true, 27003913150, 101, 105164752
27000, 7, true, 27003911000, 109, 128320136
27000, 8, true, 27003957314, 81, 128354272
27000, 9, true, 27003877409, 99, 105120360
28000, 0, true, 28003937931, 98, 105146496
28000, 1, true, 28004018081, 101, 128310856
28000, 2, true, 28004005085, 80, 105120672
28000, 3, true, 28003865124, 91, 105154792
28000, 4, false, 28003830487, -1, 105116072
28000, 5, true, 28003882057, 109, 128352104
28000, 6, true, 28003924500, 92, 128385616
28000, 7, true, 28003972471, 98, 105134208
28000, 8, true, 28003959087, 90, 128312720
28000, 9, true, 28004035716, 83, 128325032
29000, 0, false, 29003941080, -1, 105102048
29000, 1, true, 29003863330, 82, 105114440
29000, 2, true, 29003917602, 101, 128318592
29000, 3, true, 29003854550, 100, 128385224
29000, 4, false, 29003779233, -1, 105124864
29000, 5, true, 29003870449, 102, 128363056
29000, 6, true, 29003944646, 90, 128384336
29000, 7, false, 29003910663, -1, 128384096
29000, 8, true, 29003835951, 74, 128375464
29000, 9, true, 29003841750, 82, 128384352
30000, 0, false, 30003967643, -1, 105173728
30000, 1, false, 30003946022, -1, 128336808
30000, 2, false, 30003941742, -1, 128373328
30000, 3, true, 30003850291, 101, 128351528
30000, 4, true, 30003989229, 123, 128373424
30000, 5, true, 30003912927, 103, 128385368
30000, 6, true, 30003829947, 99, 128318840
30000, 7, true, 30003875203, 90, 127193184
30000, 8, true, 30003920202, 98, 127171576
30000, 9, true, 30003853485, 88, 127225312
